2018-12-26_02:26:100/1574 (epoch 0), train_loss = 9.830, time/batch = 0.316
1175/1574 (epoch 2), train_loss = 2.429, time/batch = 0.226
1176/1574 (epoch 2), train_loss = 2.465, time/batch = 0.223
1177/1574 (epoch 2), train_loss = 2.677, time/batch = 0.211
1178/1574 (epoch 2), train_loss = 2.419, time/batch = 0.199
1179/1574 (epoch 2), train_loss = 2.042, time/batch = 0.195
1180/1574 (epoch 2), train_loss = 2.869, time/batch = 0.201
1181/1574 (epoch 2), train_loss = 2.157, time/batch = 0.199
1182/1574 (epoch 2), train_loss = 2.321, time/batch = 0.195
1183/1574 (epoch 2), train_loss = 2.668, time/batch = 0.197
1184/1574 (epoch 2), train_loss = 2.664, time/batch = 0.194
1185/1574 (epoch 2), train_loss = 3.360, time/batch = 0.196
1186/1574 (epoch 2), train_loss = 2.350, time/batch = 0.194
1187/1574 (epoch 2), train_loss = 2.106, time/batch = 0.196
1188/1574 (epoch 2), train_loss = 1.815, time/batch = 0.210
1189/1574 (epoch 2), train_loss = 2.543, time/batch = 0.211
1190/1574 (epoch 2), train_loss = 2.283, time/batch = 0.217
1191/1574 (epoch 2), train_loss = 2.403, time/batch = 0.213
1192/1574 (epoch 2), train_loss = 1.948, time/batch = 0.207
1193/1574 (epoch 2), train_loss = 2.446, time/batch = 0.213
1194/1574 (epoch 2), train_loss = 2.458, time/batch = 0.217
1195/1574 (epoch 2), train_loss = 2.902, time/batch = 0.200
1196/1574 (epoch 2), train_loss = 2.069, time/batch = 0.216
1197/1574 (epoch 2), train_loss = 2.161, time/batch = 0.226
1198/1574 (epoch 2), train_loss = 2.414, time/batch = 0.212
1199/1574 (epoch 2), train_loss = 2.699, time/batch = 0.224
1200/1574 (epoch 2), train_loss = 2.064, time/batch = 0.222
1201/1574 (epoch 2), train_loss = 2.206, time/batch = 0.233
1202/1574 (epoch 2), train_loss = 2.501, time/batch = 0.241
1203/1574 (epoch 2), train_loss = 2.143, time/batch = 0.223
1204/1574 (epoch 2), train_loss = 1.571, time/batch = 0.240
1205/1574 (epoch 2), train_loss = 1.774, time/batch = 0.222
1206/1574 (epoch 2), train_loss = 3.035, time/batch = 0.219
1207/1574 (epoch 2), train_loss = 3.837, time/batch = 0.226
1208/1574 (epoch 2), train_loss = 3.579, time/batch = 0.227
1209/1574 (epoch 2), train_loss = 2.489, time/batch = 0.226
1210/1574 (epoch 2), train_loss = 2.624, time/batch = 0.210
1211/1574 (epoch 2), train_loss = 3.203, time/batch = 0.197
1212/1574 (epoch 2), train_loss = 2.680, time/batch = 0.196
1213/1574 (epoch 2), train_loss = 3.001, time/batch = 0.205
1214/1574 (epoch 2), train_loss = 2.451, time/batch = 0.198
1215/1574 (epoch 2), train_loss = 2.193, time/batch = 0.196
1216/1574 (epoch 2), train_loss = 3.130, time/batch = 0.196
1217/1574 (epoch 2), train_loss = 2.207, time/batch = 0.197
1218/1574 (epoch 2), train_loss = 1.891, time/batch = 0.209
1219/1574 (epoch 2), train_loss = 1.847, time/batch = 0.213
1220/1574 (epoch 2), train_loss = 2.731, time/batch = 0.208
1221/1574 (epoch 2), train_loss = 2.869, time/batch = 0.214
1222/1574 (epoch 2), train_loss = 2.279, time/batch = 0.210
1223/1574 (epoch 2), train_loss = 1.951, time/batch = 0.218
1224/1574 (epoch 2), train_loss = 2.457, time/batch = 0.211
1225/1574 (epoch 2), train_loss = 2.128, time/batch = 0.194
1226/1574 (epoch 2), train_loss = 2.533, time/batch = 0.198
1227/1574 (epoch 2), train_loss = 2.111, time/batch = 0.195
1228/1574 (epoch 2), train_loss = 2.656, time/batch = 0.195
1229/1574 (epoch 2), train_loss = 2.817, time/batch = 0.195
1230/1574 (epoch 2), train_loss = 2.155, time/batch = 0.197
1231/1574 (epoch 2), train_loss = 2.034, time/batch = 0.194
1232/1574 (epoch 2), train_loss = 2.574, time/batch = 0.194
1233/1574 (epoch 2), train_loss = 1.967, time/batch = 0.197
1234/1574 (epoch 2), train_loss = 2.151, time/batch = 0.204
1235/1574 (epoch 2), train_loss = 2.341, time/batch = 0.215
1236/1574 (epoch 2), train_loss = 2.176, time/batch = 0.219
1237/1574 (epoch 2), train_loss = 2.429, time/batch = 0.219
1238/1574 (epoch 2), train_loss = 2.206, time/batch = 0.232
1239/1574 (epoch 2), train_loss = 2.194, time/batch = 0.216
1240/1574 (epoch 2), train_loss = 2.454, time/batch = 0.216
1241/1574 (epoch 2), train_loss = 2.114, time/batch = 0.230
1242/1574 (epoch 2), train_loss = 2.338, time/batch = 0.211
1243/1574 (epoch 2), train_loss = 1.924, time/batch = 0.224
1244/1574 (epoch 2), train_loss = 1.951, time/batch = 0.215
1245/1574 (epoch 2), train_loss = 1.991, time/batch = 0.222
1246/1574 (epoch 2), train_loss = 1.765, time/batch = 0.217
1247/1574 (epoch 2), train_loss = 3.248, time/batch = 0.214
1248/1574 (epoch 2), train_loss = 2.668, time/batch = 0.214
1249/1574 (epoch 2), train_loss = 2.554, time/batch = 0.228
1250/1574 (epoch 2), train_loss = 3.551, time/batch = 0.226
1251/1574 (epoch 2), train_loss = 1.973, time/batch = 0.236
1252/1574 (epoch 2), train_loss = 1.855, time/batch = 0.216
1253/1574 (epoch 2), train_loss = 2.231, time/batch = 0.207
1254/1574 (epoch 2), train_loss = 2.822, time/batch = 0.209
1255/1574 (epoch 2), train_loss = 2.818, time/batch = 0.215
1256/1574 (epoch 2), train_loss = 2.603, time/batch = 0.211
1257/1574 (epoch 2), train_loss = 2.034, time/batch = 0.194
1258/1574 (epoch 2), train_loss = 1.650, time/batch = 0.195
1259/1574 (epoch 2), train_loss = 2.519, time/batch = 0.202
1260/1574 (epoch 2), train_loss = 2.385, time/batch = 0.195
1261/1574 (epoch 2), train_loss = 2.236, time/batch = 0.198
1262/1574 (epoch 2), train_loss = 2.529, time/batch = 0.193
1263/1574 (epoch 2), train_loss = 2.621, time/batch = 0.206
1264/1574 (epoch 2), train_loss = 2.556, time/batch = 0.195
1265/1574 (epoch 2), train_loss = 1.909, time/batch = 0.194
1266/1574 (epoch 2), train_loss = 2.363, time/batch = 0.224
1267/1574 (epoch 2), train_loss = 2.081, time/batch = 0.213
1268/1574 (epoch 2), train_loss = 1.992, time/batch = 0.216
1269/1574 (epoch 2), train_loss = 1.997, time/batch = 0.216
1270/1574 (epoch 2), train_loss = 2.431, time/batch = 0.225
1271/1574 (epoch 2), train_loss = 2.547, time/batch = 0.222
1272/1574 (epoch 2), train_loss = 2.088, time/batch = 0.222
1273/1574 (epoch 2), train_loss = 2.205, time/batch = 0.232
1274/1574 (epoch 2), train_loss = 2.943, time/batch = 0.210
1275/1574 (epoch 2), train_loss = 1.740, time/batch = 0.205
1276/1574 (epoch 2), train_loss = 1.697, time/batch = 0.195
1277/1574 (epoch 2), train_loss = 2.711, time/batch = 0.196
1278/1574 (epoch 2), train_loss = 2.689, time/batch = 0.195
1279/1574 (epoch 2), train_loss = 1.665, time/batch = 0.193
1280/1574 (epoch 2), train_loss = 1.792, time/batch = 0.200
1281/1574 (epoch 2), train_loss = 1.712, time/batch = 0.209
1282/1574 (epoch 2), train_loss = 2.305, time/batch = 0.208
1283/1574 (epoch 2), train_loss = 2.109, time/batch = 0.208
1284/1574 (epoch 2), train_loss = 2.042, time/batch = 0.208
1285/1574 (epoch 2), train_loss = 2.272, time/batch = 0.209
1286/1574 (epoch 2), train_loss = 1.677, time/batch = 0.206
1287/1574 (epoch 2), train_loss = 2.234, time/batch = 0.219
1288/1574 (epoch 2), train_loss = 2.276, time/batch = 0.205
1289/1574 (epoch 2), train_loss = 2.018, time/batch = 0.196
1290/1574 (epoch 2), train_loss = 2.568, time/batch = 0.218
1291/1574 (epoch 2), train_loss = 2.472, time/batch = 0.223
1292/1574 (epoch 2), train_loss = 2.949, time/batch = 0.211
1293/1574 (epoch 2), train_loss = 2.620, time/batch = 0.217
1294/1574 (epoch 2), train_loss = 2.774, time/batch = 0.218
1295/1574 (epoch 2), train_loss = 1.978, time/batch = 0.211
1296/1574 (epoch 2), train_loss = 1.848, time/batch = 0.217
1297/1574 (epoch 2), train_loss = 2.447, time/batch = 0.221
1298/1574 (epoch 2), train_loss = 2.309, time/batch = 0.220
1299/1574 (epoch 2), train_loss = 2.313, time/batch = 0.242
1300/1574 (epoch 2), train_loss = 2.880, time/batch = 0.218
1301/1574 (epoch 2), train_loss = 2.268, time/batch = 0.216
1302/1574 (epoch 2), train_loss = 2.576, time/batch = 0.223
1303/1574 (epoch 2), train_loss = 2.351, time/batch = 0.217
1304/1574 (epoch 2), train_loss = 2.593, time/batch = 0.222
1305/1574 (epoch 2), train_loss = 2.663, time/batch = 0.229
1306/1574 (epoch 2), train_loss = 1.758, time/batch = 0.211
1307/1574 (epoch 2), train_loss = 1.932, time/batch = 0.196
1308/1574 (epoch 2), train_loss = 1.944, time/batch = 0.196
1309/1574 (epoch 2), train_loss = 2.334, time/batch = 0.197
1310/1574 (epoch 2), train_loss = 2.231, time/batch = 0.196
1311/1574 (epoch 2), train_loss = 2.326, time/batch = 0.197
1312/1574 (epoch 2), train_loss = 2.685, time/batch = 0.209
1313/1574 (epoch 2), train_loss = 2.206, time/batch = 0.204
1314/1574 (epoch 2), train_loss = 2.095, time/batch = 0.213
1315/1574 (epoch 2), train_loss = 2.421, time/batch = 0.214
1316/1574 (epoch 2), train_loss = 2.341, time/batch = 0.203
1317/1574 (epoch 2), train_loss = 2.167, time/batch = 0.208
1318/1574 (epoch 2), train_loss = 1.501, time/batch = 0.212
1319/1574 (epoch 2), train_loss = 2.388, time/batch = 0.212
1320/1574 (epoch 2), train_loss = 2.480, time/batch = 0.198
1321/1574 (epoch 2), train_loss = 1.982, time/batch = 0.197
1322/1574 (epoch 2), train_loss = 2.308, time/batch = 0.197
1323/1574 (epoch 2), train_loss = 2.119, time/batch = 0.195
1324/1574 (epoch 2), train_loss = 1.764, time/batch = 0.194
1325/1574 (epoch 2), train_loss = 2.185, time/batch = 0.196
1326/1574 (epoch 2), train_loss = 2.026, time/batch = 0.195
1327/1574 (epoch 2), train_loss = 2.452, time/batch = 0.198
1328/1574 (epoch 2), train_loss = 2.098, time/batch = 0.200
1329/1574 (epoch 2), train_loss = 3.114, time/batch = 0.196
1330/1574 (epoch 2), train_loss = 2.010, time/batch = 0.198
1331/1574 (epoch 2), train_loss = 1.905, time/batch = 0.216
1332/1574 (epoch 2), train_loss = 2.507, time/batch = 0.222
1333/1574 (epoch 2), train_loss = 1.570, time/batch = 0.215
1334/1574 (epoch 2), train_loss = 2.953, time/batch = 0.227
1335/1574 (epoch 2), train_loss = 2.388, time/batch = 0.216
1336/1574 (epoch 2), train_loss = 3.003, time/batch = 0.222
1337/1574 (epoch 2), train_loss = 1.939, time/batch = 0.230
1338/1574 (epoch 2), train_loss = 2.144, time/batch = 0.241
1339/1574 (epoch 2), train_loss = 2.120, time/batch = 0.232
1340/1574 (epoch 2), train_loss = 1.646, time/batch = 0.226
1341/1574 (epoch 2), train_loss = 2.264, time/batch = 0.220
1342/1574 (epoch 2), train_loss = 2.757, time/batch = 0.217
1343/1574 (epoch 2), train_loss = 2.653, time/batch = 0.222
1344/1574 (epoch 2), train_loss = 2.215, time/batch = 0.229
1345/1574 (epoch 2), train_loss = 2.415, time/batch = 0.238
1346/1574 (epoch 2), train_loss = 3.138, time/batch = 0.229
1347/1574 (epoch 2), train_loss = 1.537, time/batch = 0.229
1348/1574 (epoch 2), train_loss = 2.044, time/batch = 0.227
1349/1574 (epoch 2), train_loss = 2.178, time/batch = 0.230
1350/1574 (epoch 2), train_loss = 2.119, time/batch = 0.243
1351/1574 (epoch 2), train_loss = 1.547, time/batch = 0.225
1352/1574 (epoch 2), train_loss = 1.906, time/batch = 0.226
1353/1574 (epoch 2), train_loss = 1.504, time/batch = 0.209
1354/1574 (epoch 2), train_loss = 2.207, time/batch = 0.217
1355/1574 (epoch 2), train_loss = 2.351, time/batch = 0.210
1356/1574 (epoch 2), train_loss = 1.985, time/batch = 0.218
1357/1574 (epoch 2), train_loss = 2.462, time/batch = 0.216
1358/1574 (epoch 2), train_loss = 2.189, time/batch = 0.223
1359/1574 (epoch 2), train_loss = 2.287, time/batch = 0.215
1360/1574 (epoch 2), train_loss = 2.876, time/batch = 0.219
1361/1574 (epoch 2), train_loss = 2.475, time/batch = 0.228
1362/1574 (epoch 2), train_loss = 1.706, time/batch = 0.218
1363/1574 (epoch 2), train_loss = 2.522, time/batch = 0.215
1364/1574 (epoch 2), train_loss = 2.297, time/batch = 0.227
1365/1574 (epoch 2), train_loss = 1.985, time/batch = 0.222
1366/1574 (epoch 2), train_loss = 2.211, time/batch = 0.224
1367/1574 (epoch 2), train_loss = 2.631, time/batch = 0.228
1368/1574 (epoch 2), train_loss = 2.082, time/batch = 0.230
1369/1574 (epoch 2), train_loss = 2.318, time/batch = 0.214
1370/1574 (epoch 2), train_loss = 2.003, time/batch = 0.199
1371/1574 (epoch 2), train_loss = 1.903, time/batch = 0.197
1372/1574 (epoch 2), train_loss = 2.478, time/batch = 0.209
1373/1574 (epoch 2), train_loss = 2.066, time/batch = 0.197
1374/1574 (epoch 2), train_loss = 2.388, time/batch = 0.205
1375/1574 (epoch 2), train_loss = 1.813, time/batch = 0.208
1376/1574 (epoch 2), train_loss = 2.105, time/batch = 0.213
1377/1574 (epoch 2), train_loss = 2.163, time/batch = 0.206
1378/1574 (epoch 2), train_loss = 2.345, time/batch = 0.212
1379/1574 (epoch 2), train_loss = 3.014, time/batch = 0.207
1380/1574 (epoch 2), train_loss = 2.938, time/batch = 0.208
1381/1574 (epoch 2), train_loss = 2.858, time/batch = 0.218
1382/1574 (epoch 2), train_loss = 2.268, time/batch = 0.205
1383/1574 (epoch 2), train_loss = 2.108, time/batch = 0.198
1384/1574 (epoch 2), train_loss = 2.263, time/batch = 0.199
1385/1574 (epoch 2), train_loss = 2.573, time/batch = 0.196
1386/1574 (epoch 2), train_loss = 2.643, time/batch = 0.196
1387/1574 (epoch 2), train_loss = 1.730, time/batch = 0.194
1388/1574 (epoch 2), train_loss = 2.269, time/batch = 0.195
1389/1574 (epoch 2), train_loss = 1.997, time/batch = 0.196
1390/1574 (epoch 2), train_loss = 2.980, time/batch = 0.197
1391/1574 (epoch 2), train_loss = 1.931, time/batch = 0.199
1392/1574 (epoch 2), train_loss = 2.551, time/batch = 0.197
1393/1574 (epoch 2), train_loss = 2.072, time/batch = 0.203
1394/1574 (epoch 2), train_loss = 3.194, time/batch = 0.210
1395/1574 (epoch 2), train_loss = 2.900, time/batch = 0.220
1396/1574 (epoch 2), train_loss = 2.024, time/batch = 0.217
1397/1574 (epoch 2), train_loss = 2.112, time/batch = 0.222
1398/1574 (epoch 2), train_loss = 2.237, time/batch = 0.219
1399/1574 (epoch 2), train_loss = 2.936, time/batch = 0.219
1400/1574 (epoch 2), train_loss = 2.051, time/batch = 0.226
1401/1574 (epoch 2), train_loss = 2.092, time/batch = 0.220
1402/1574 (epoch 2), train_loss = 2.661, time/batch = 0.205
1403/1574 (epoch 2), train_loss = 2.401, time/batch = 0.197
1404/1574 (epoch 2), train_loss = 2.326, time/batch = 0.198
1405/1574 (epoch 2), train_loss = 2.388, time/batch = 0.198
1406/1574 (epoch 2), train_loss = 2.254, time/batch = 0.196
1407/1574 (epoch 2), train_loss = 2.322, time/batch = 0.208
1408/1574 (epoch 2), train_loss = 1.966, time/batch = 0.218
1409/1574 (epoch 2), train_loss = 2.490, time/batch = 0.211
1410/1574 (epoch 2), train_loss = 2.308, time/batch = 0.211
1411/1574 (epoch 2), train_loss = 2.774, time/batch = 0.216
1412/1574 (epoch 2), train_loss = 1.910, time/batch = 0.206
1413/1574 (epoch 2), train_loss = 2.081, time/batch = 0.216
1414/1574 (epoch 2), train_loss = 1.588, time/batch = 0.205
1415/1574 (epoch 2), train_loss = 1.969, time/batch = 0.196
1416/1574 (epoch 2), train_loss = 1.497, time/batch = 0.199
1417/1574 (epoch 2), train_loss = 2.449, time/batch = 0.196
1418/1574 (epoch 2), train_loss = 2.309, time/batch = 0.204
1419/1574 (epoch 2), train_loss = 2.458, time/batch = 0.199
1420/1574 (epoch 2), train_loss = 2.865, time/batch = 0.198
1421/1574 (epoch 2), train_loss = 1.839, time/batch = 0.198
1422/1574 (epoch 2), train_loss = 2.597, time/batch = 0.199
1423/1574 (epoch 2), train_loss = 1.801, time/batch = 0.198
1424/1574 (epoch 2), train_loss = 1.965, time/batch = 0.197
1425/1574 (epoch 2), train_loss = 1.928, time/batch = 0.205
1426/1574 (epoch 2), train_loss = 2.380, time/batch = 0.209
1427/1574 (epoch 2), train_loss = 2.082, time/batch = 0.217
1428/1574 (epoch 2), train_loss = 2.051, time/batch = 0.211
1429/1574 (epoch 2), train_loss = 2.135, time/batch = 0.214
1430/1574 (epoch 2), train_loss = 2.186, time/batch = 0.217
1431/1574 (epoch 2), train_loss = 2.189, time/batch = 0.237
1432/1574 (epoch 2), train_loss = 2.198, time/batch = 0.244
1433/1574 (epoch 2), train_loss = 2.203, time/batch = 0.230
1434/1574 (epoch 2), train_loss = 2.265, time/batch = 0.247
1435/1574 (epoch 2), train_loss = 1.897, time/batch = 0.225
1436/1574 (epoch 2), train_loss = 2.036, time/batch = 0.223
1437/1574 (epoch 2), train_loss = 2.149, time/batch = 0.221
1438/1574 (epoch 2), train_loss = 2.522, time/batch = 0.228
1439/1574 (epoch 2), train_loss = 3.265, time/batch = 0.230
1440/1574 (epoch 2), train_loss = 1.985, time/batch = 0.225
1441/1574 (epoch 2), train_loss = 2.526, time/batch = 0.214
1442/1574 (epoch 2), train_loss = 2.884, time/batch = 0.215
1443/1574 (epoch 2), train_loss = 2.503, time/batch = 0.209
1444/1574 (epoch 2), train_loss = 2.084, time/batch = 0.222
1445/1574 (epoch 2), train_loss = 2.593, time/batch = 0.205
1446/1574 (epoch 2), train_loss = 2.721, time/batch = 0.201
1447/1574 (epoch 2), train_loss = 1.793, time/batch = 0.199
1448/1574 (epoch 2), train_loss = 2.132, time/batch = 0.218
1449/1574 (epoch 2), train_loss = 1.826, time/batch = 0.219
1450/1574 (epoch 2), train_loss = 2.224, time/batch = 0.204
1451/1574 (epoch 2), train_loss = 1.949, time/batch = 0.196
1452/1574 (epoch 2), train_loss = 2.708, time/batch = 0.207
1453/1574 (epoch 2), train_loss = 1.918, time/batch = 0.197
1454/1574 (epoch 2), train_loss = 1.624, time/batch = 0.203
1455/1574 (epoch 2), train_loss = 1.789, time/batch = 0.196
1456/1574 (epoch 2), train_loss = 1.529, time/batch = 0.194
1457/1574 (epoch 2), train_loss = 2.320, time/batch = 0.196
1458/1574 (epoch 2), train_loss = 2.401, time/batch = 0.205
1459/1574 (epoch 2), train_loss = 2.324, time/batch = 0.214
1460/1574 (epoch 2), train_loss = 1.966, time/batch = 0.220
1461/1574 (epoch 2), train_loss = 1.817, time/batch = 0.225
1462/1574 (epoch 2), train_loss = 2.164, time/batch = 0.216
1463/1574 (epoch 2), train_loss = 2.227, time/batch = 0.224
1464/1574 (epoch 2), train_loss = 2.117, time/batch = 0.229
1465/1574 (epoch 2), train_loss = 2.199, time/batch = 0.222
1466/1574 (epoch 2), train_loss = 2.185, time/batch = 0.216
1467/1574 (epoch 2), train_loss = 2.473, time/batch = 0.210
1468/1574 (epoch 2), train_loss = 2.359, time/batch = 0.197
1469/1574 (epoch 2), train_loss = 2.316, time/batch = 0.207
1470/1574 (epoch 2), train_loss = 3.735, time/batch = 0.211
1471/1574 (epoch 2), train_loss = 1.802, time/batch = 0.211
1472/1574 (epoch 2), train_loss = 2.210, time/batch = 0.207
1473/1574 (epoch 2), train_loss = 2.254, time/batch = 0.216
1474/1574 (epoch 2), train_loss = 1.931, time/batch = 0.209
1475/1574 (epoch 2), train_loss = 1.774, time/batch = 0.219
1476/1574 (epoch 2), train_loss = 1.967, time/batch = 0.206
1477/1574 (epoch 2), train_loss = 2.290, time/batch = 0.198
1478/1574 (epoch 2), train_loss = 2.528, time/batch = 0.224
1479/1574 (epoch 2), train_loss = 1.844, time/batch = 0.215
1480/1574 (epoch 2), train_loss = 2.693, time/batch = 0.212
1481/1574 (epoch 2), train_loss = 2.191, time/batch = 0.222
1482/1574 (epoch 2), train_loss = 2.042, time/batch = 0.221
1483/1574 (epoch 2), train_loss = 2.218, time/batch = 0.218
1484/1574 (epoch 2), train_loss = 2.205, time/batch = 0.214
1485/1574 (epoch 2), train_loss = 1.986, time/batch = 0.217
1486/1574 (epoch 2), train_loss = 2.421, time/batch = 0.218
