2019-01-02_18:09:55data_dir: data/
batch_size: 120
win_size: 5
hidden_num: 100
word_dim: 300
num_epochs: 3
grad_clip: 10.00/10715 (epoch 0), train_loss = 11.781, time/batch = 0.797
9696/10715 (epoch 0), train_loss = 3.082, time/batch = 0.584
9697/10715 (epoch 0), train_loss = 3.760, time/batch = 0.561
9698/10715 (epoch 0), train_loss = 3.237, time/batch = 0.603
9699/10715 (epoch 0), train_loss = 3.575, time/batch = 0.561
9700/10715 (epoch 0), train_loss = 2.893, time/batch = 0.529
9701/10715 (epoch 0), train_loss = 3.066, time/batch = 0.547
9702/10715 (epoch 0), train_loss = 2.626, time/batch = 0.533
9703/10715 (epoch 0), train_loss = 2.571, time/batch = 0.559
9704/10715 (epoch 0), train_loss = 2.899, time/batch = 0.546
9705/10715 (epoch 0), train_loss = 2.846, time/batch = 0.543
9706/10715 (epoch 0), train_loss = 2.482, time/batch = 0.528
9707/10715 (epoch 0), train_loss = 3.809, time/batch = 0.538
9708/10715 (epoch 0), train_loss = 2.663, time/batch = 0.555
9709/10715 (epoch 0), train_loss = 2.325, time/batch = 0.539
9710/10715 (epoch 0), train_loss = 2.430, time/batch = 0.530
9711/10715 (epoch 0), train_loss = 2.716, time/batch = 0.547
9712/10715 (epoch 0), train_loss = 2.732, time/batch = 0.539
9713/10715 (epoch 0), train_loss = 2.687, time/batch = 0.554
9714/10715 (epoch 0), train_loss = 2.785, time/batch = 0.549
9715/10715 (epoch 0), train_loss = 3.256, time/batch = 0.542
9716/10715 (epoch 0), train_loss = 2.328, time/batch = 0.531
9717/10715 (epoch 0), train_loss = 3.169, time/batch = 0.513
9718/10715 (epoch 0), train_loss = 2.636, time/batch = 0.537
9719/10715 (epoch 0), train_loss = 2.222, time/batch = 0.522
9720/10715 (epoch 0), train_loss = 2.963, time/batch = 0.531
9721/10715 (epoch 0), train_loss = 2.918, time/batch = 0.542
9722/10715 (epoch 0), train_loss = 3.035, time/batch = 0.529
9723/10715 (epoch 0), train_loss = 2.634, time/batch = 0.541
9724/10715 (epoch 0), train_loss = 3.485, time/batch = 0.542
9725/10715 (epoch 0), train_loss = 3.367, time/batch = 0.527
9726/10715 (epoch 0), train_loss = 2.962, time/batch = 0.528
9727/10715 (epoch 0), train_loss = 2.566, time/batch = 0.529
9728/10715 (epoch 0), train_loss = 2.827, time/batch = 0.529
9729/10715 (epoch 0), train_loss = 2.825, time/batch = 0.530
9730/10715 (epoch 0), train_loss = 3.309, time/batch = 0.535
9731/10715 (epoch 0), train_loss = 3.443, time/batch = 0.544
9732/10715 (epoch 0), train_loss = 2.546, time/batch = 0.510
9733/10715 (epoch 0), train_loss = 3.067, time/batch = 0.516
9734/10715 (epoch 0), train_loss = 2.311, time/batch = 0.530
9735/10715 (epoch 0), train_loss = 3.142, time/batch = 0.541
9736/10715 (epoch 0), train_loss = 2.771, time/batch = 0.532
9737/10715 (epoch 0), train_loss = 3.089, time/batch = 0.526
9738/10715 (epoch 0), train_loss = 2.755, time/batch = 0.531
9739/10715 (epoch 0), train_loss = 3.532, time/batch = 0.546
9740/10715 (epoch 0), train_loss = 2.835, time/batch = 0.518
9741/10715 (epoch 0), train_loss = 3.512, time/batch = 0.517
9742/10715 (epoch 0), train_loss = 2.585, time/batch = 0.537
9743/10715 (epoch 0), train_loss = 2.701, time/batch = 0.543
9744/10715 (epoch 0), train_loss = 3.035, time/batch = 0.536
9745/10715 (epoch 0), train_loss = 3.503, time/batch = 0.530
9746/10715 (epoch 0), train_loss = 2.881, time/batch = 0.543
9747/10715 (epoch 0), train_loss = 3.378, time/batch = 0.550
9748/10715 (epoch 0), train_loss = 2.615, time/batch = 0.526
9749/10715 (epoch 0), train_loss = 2.665, time/batch = 0.517
9750/10715 (epoch 0), train_loss = 2.715, time/batch = 0.538
9751/10715 (epoch 0), train_loss = 3.483, time/batch = 0.511
9752/10715 (epoch 0), train_loss = 2.877, time/batch = 0.542
9753/10715 (epoch 0), train_loss = 3.075, time/batch = 0.510
9754/10715 (epoch 0), train_loss = 2.928, time/batch = 0.525
9755/10715 (epoch 0), train_loss = 3.387, time/batch = 0.543
9756/10715 (epoch 0), train_loss = 3.226, time/batch = 0.537
9757/10715 (epoch 0), train_loss = 3.254, time/batch = 0.548
9758/10715 (epoch 0), train_loss = 2.784, time/batch = 0.542
9759/10715 (epoch 0), train_loss = 3.017, time/batch = 0.551
9760/10715 (epoch 0), train_loss = 3.188, time/batch = 0.517
9761/10715 (epoch 0), train_loss = 2.315, time/batch = 0.538
9762/10715 (epoch 0), train_loss = 2.663, time/batch = 0.524
9763/10715 (epoch 0), train_loss = 3.024, time/batch = 0.535
9764/10715 (epoch 0), train_loss = 3.999, time/batch = 0.534
9765/10715 (epoch 0), train_loss = 2.740, time/batch = 0.524
9766/10715 (epoch 0), train_loss = 3.159, time/batch = 0.515
9767/10715 (epoch 0), train_loss = 3.475, time/batch = 0.532
9768/10715 (epoch 0), train_loss = 3.546, time/batch = 0.556
9769/10715 (epoch 0), train_loss = 2.626, time/batch = 0.552
9770/10715 (epoch 0), train_loss = 2.926, time/batch = 0.524
9771/10715 (epoch 0), train_loss = 2.427, time/batch = 0.533
9772/10715 (epoch 0), train_loss = 2.707, time/batch = 0.527
9773/10715 (epoch 0), train_loss = 2.797, time/batch = 0.523
9774/10715 (epoch 0), train_loss = 2.737, time/batch = 0.512
9775/10715 (epoch 0), train_loss = 3.619, time/batch = 0.510
9776/10715 (epoch 0), train_loss = 2.820, time/batch = 0.529
9777/10715 (epoch 0), train_loss = 3.118, time/batch = 0.539
9778/10715 (epoch 0), train_loss = 3.048, time/batch = 0.544
9779/10715 (epoch 0), train_loss = 3.206, time/batch = 0.567
9780/10715 (epoch 0), train_loss = 3.054, time/batch = 0.544
9781/10715 (epoch 0), train_loss = 2.946, time/batch = 0.543
9782/10715 (epoch 0), train_loss = 2.616, time/batch = 0.520
9783/10715 (epoch 0), train_loss = 2.803, time/batch = 0.522
9784/10715 (epoch 0), train_loss = 2.672, time/batch = 0.525
9785/10715 (epoch 0), train_loss = 3.427, time/batch = 0.538
9786/10715 (epoch 0), train_loss = 2.405, time/batch = 0.532
9787/10715 (epoch 0), train_loss = 2.650, time/batch = 0.534
9788/10715 (epoch 0), train_loss = 3.138, time/batch = 0.517
9789/10715 (epoch 0), train_loss = 2.916, time/batch = 0.533
9790/10715 (epoch 0), train_loss = 2.935, time/batch = 0.531
9791/10715 (epoch 0), train_loss = 2.723, time/batch = 0.532
9792/10715 (epoch 0), train_loss = 3.777, time/batch = 0.526
9793/10715 (epoch 0), train_loss = 2.973, time/batch = 0.552
9794/10715 (epoch 0), train_loss = 3.298, time/batch = 0.527
9795/10715 (epoch 0), train_loss = 2.464, time/batch = 0.521
9796/10715 (epoch 0), train_loss = 2.776, time/batch = 0.518
9797/10715 (epoch 0), train_loss = 2.988, time/batch = 0.533
9798/10715 (epoch 0), train_loss = 3.111, time/batch = 0.550
9799/10715 (epoch 0), train_loss = 2.514, time/batch = 0.536
9800/10715 (epoch 0), train_loss = 2.598, time/batch = 0.551
9801/10715 (epoch 0), train_loss = 3.372, time/batch = 0.538
9802/10715 (epoch 0), train_loss = 2.837, time/batch = 0.537
9803/10715 (epoch 0), train_loss = 2.818, time/batch = 0.533
9804/10715 (epoch 0), train_loss = 3.130, time/batch = 0.540
9805/10715 (epoch 0), train_loss = 2.397, time/batch = 0.533
9806/10715 (epoch 0), train_loss = 3.303, time/batch = 0.514
9807/10715 (epoch 0), train_loss = 3.169, time/batch = 0.517
9808/10715 (epoch 0), train_loss = 2.624, time/batch = 0.530
9809/10715 (epoch 0), train_loss = 2.793, time/batch = 0.544
9810/10715 (epoch 0), train_loss = 2.964, time/batch = 0.549
9811/10715 (epoch 0), train_loss = 2.682, time/batch = 0.532
9812/10715 (epoch 0), train_loss = 1.872, time/batch = 0.532
9813/10715 (epoch 0), train_loss = 2.469, time/batch = 0.547
9814/10715 (epoch 0), train_loss = 3.022, time/batch = 0.513
9815/10715 (epoch 0), train_loss = 3.482, time/batch = 0.537
9816/10715 (epoch 0), train_loss = 3.002, time/batch = 0.527
9817/10715 (epoch 0), train_loss = 3.194, time/batch = 0.572
9818/10715 (epoch 0), train_loss = 2.653, time/batch = 0.522
9819/10715 (epoch 0), train_loss = 2.711, time/batch = 0.524
9820/10715 (epoch 0), train_loss = 3.690, time/batch = 0.523
9821/10715 (epoch 0), train_loss = 2.208, time/batch = 0.540
9822/10715 (epoch 0), train_loss = 3.162, time/batch = 0.559
9823/10715 (epoch 0), train_loss = 2.885, time/batch = 0.554
9824/10715 (epoch 0), train_loss = 3.593, time/batch = 0.523
9825/10715 (epoch 0), train_loss = 2.997, time/batch = 0.531
9826/10715 (epoch 0), train_loss = 3.584, time/batch = 0.541
9827/10715 (epoch 0), train_loss = 3.094, time/batch = 0.534
9828/10715 (epoch 0), train_loss = 2.544, time/batch = 0.523
9829/10715 (epoch 0), train_loss = 3.086, time/batch = 0.508
9830/10715 (epoch 0), train_loss = 2.841, time/batch = 0.538
9831/10715 (epoch 0), train_loss = 3.689, time/batch = 0.526
9832/10715 (epoch 0), train_loss = 3.230, time/batch = 0.547
9833/10715 (epoch 0), train_loss = 3.079, time/batch = 0.524
9834/10715 (epoch 0), train_loss = 2.931, time/batch = 0.514
9835/10715 (epoch 0), train_loss = 3.317, time/batch = 0.527
9836/10715 (epoch 0), train_loss = 3.348, time/batch = 0.538
9837/10715 (epoch 0), train_loss = 2.823, time/batch = 0.539
9838/10715 (epoch 0), train_loss = 3.314, time/batch = 0.541
9839/10715 (epoch 0), train_loss = 2.984, time/batch = 0.510
9840/10715 (epoch 0), train_loss = 2.578, time/batch = 0.527
9841/10715 (epoch 0), train_loss = 2.587, time/batch = 0.551
9842/10715 (epoch 0), train_loss = 2.575, time/batch = 0.542
9843/10715 (epoch 0), train_loss = 2.830, time/batch = 0.545
9844/10715 (epoch 0), train_loss = 3.613, time/batch = 0.537
9845/10715 (epoch 0), train_loss = 3.237, time/batch = 0.544
9846/10715 (epoch 0), train_loss = 3.332, time/batch = 0.520
9847/10715 (epoch 0), train_loss = 3.154, time/batch = 0.549
9848/10715 (epoch 0), train_loss = 3.308, time/batch = 0.507
9849/10715 (epoch 0), train_loss = 2.641, time/batch = 0.512
9850/10715 (epoch 0), train_loss = 3.265, time/batch = 0.517
9851/10715 (epoch 0), train_loss = 2.805, time/batch = 0.540
9852/10715 (epoch 0), train_loss = 3.289, time/batch = 0.622
9853/10715 (epoch 0), train_loss = 3.428, time/batch = 0.618
9854/10715 (epoch 0), train_loss = 2.513, time/batch = 0.631
9855/10715 (epoch 0), train_loss = 2.706, time/batch = 0.602
9856/10715 (epoch 0), train_loss = 2.550, time/batch = 0.597
9857/10715 (epoch 0), train_loss = 2.914, time/batch = 0.594
9858/10715 (epoch 0), train_loss = 2.834, time/batch = 0.597
9859/10715 (epoch 0), train_loss = 3.835, time/batch = 0.602
9860/10715 (epoch 0), train_loss = 2.621, time/batch = 0.623
9861/10715 (epoch 0), train_loss = 2.772, time/batch = 0.642
9862/10715 (epoch 0), train_loss = 3.231, time/batch = 0.588
9863/10715 (epoch 0), train_loss = 3.286, time/batch = 0.607
9864/10715 (epoch 0), train_loss = 3.728, time/batch = 0.621
9865/10715 (epoch 0), train_loss = 3.454, time/batch = 0.599
9866/10715 (epoch 0), train_loss = 3.554, time/batch = 0.593
9867/10715 (epoch 0), train_loss = 3.421, time/batch = 0.572
9868/10715 (epoch 0), train_loss = 3.173, time/batch = 0.571
9869/10715 (epoch 0), train_loss = 3.001, time/batch = 0.605
9870/10715 (epoch 0), train_loss = 3.022, time/batch = 0.600
9871/10715 (epoch 0), train_loss = 2.659, time/batch = 0.605
9872/10715 (epoch 0), train_loss = 3.518, time/batch = 0.582
9873/10715 (epoch 0), train_loss = 2.831, time/batch = 0.613
9874/10715 (epoch 0), train_loss = 3.019, time/batch = 0.608
9875/10715 (epoch 0), train_loss = 3.186, time/batch = 0.594
9876/10715 (epoch 0), train_loss = 2.746, time/batch = 0.605
9877/10715 (epoch 0), train_loss = 3.180, time/batch = 0.568
9878/10715 (epoch 0), train_loss = 3.295, time/batch = 0.583
9879/10715 (epoch 0), train_loss = 3.110, time/batch = 0.584
9880/10715 (epoch 0), train_loss = 2.431, time/batch = 0.610
9881/10715 (epoch 0), train_loss = 3.535, time/batch = 0.583
9882/10715 (epoch 0), train_loss = 2.831, time/batch = 0.579
9883/10715 (epoch 0), train_loss = 2.975, time/batch = 0.591
9884/10715 (epoch 0), train_loss = 3.682, time/batch = 0.591
9885/10715 (epoch 0), train_loss = 3.101, time/batch = 0.591
9886/10715 (epoch 0), train_loss = 3.185, time/batch = 0.609
9887/10715 (epoch 0), train_loss = 2.190, time/batch = 0.592
9888/10715 (epoch 0), train_loss = 2.934, time/batch = 0.598
9889/10715 (epoch 0), train_loss = 3.107, time/batch = 0.583
9890/10715 (epoch 0), train_loss = 3.313, time/batch = 0.596
9891/10715 (epoch 0), train_loss = 3.432, time/batch = 0.605
9892/10715 (epoch 0), train_loss = 2.754, time/batch = 0.586
9893/10715 (epoch 0), train_loss = 3.739, time/batch = 0.620
9894/10715 (epoch 0), train_loss = 3.045, time/batch = 0.589
9895/10715 (epoch 0), train_loss = 2.681, time/batch = 0.596
9896/10715 (epoch 0), train_loss = 3.665, time/batch = 0.575
9897/10715 (epoch 0), train_loss = 2.631, time/batch = 0.579
9898/10715 (epoch 0), train_loss = 2.986, time/batch = 0.590
9899/10715 (epoch 0), train_loss = 2.846, time/batch = 0.584
9900/10715 (epoch 0), train_loss = 2.840, time/batch = 0.606
9901/10715 (epoch 0), train_loss = 2.803, time/batch = 0.584
9902/10715 (epoch 0), train_loss = 3.366, time/batch = 0.587
9903/10715 (epoch 0), train_loss = 3.727, time/batch = 0.607
9904/10715 (epoch 0), train_loss = 2.819, time/batch = 0.589
9905/10715 (epoch 0), train_loss = 3.432, time/batch = 0.611
9906/10715 (epoch 0), train_loss = 2.570, time/batch = 0.576
9907/10715 (epoch 0), train_loss = 2.585, time/batch = 0.584
9908/10715 (epoch 0), train_loss = 3.240, time/batch = 0.591
9909/10715 (epoch 0), train_loss = 2.906, time/batch = 0.549
9910/10715 (epoch 0), train_loss = 2.716, time/batch = 0.540
9911/10715 (epoch 0), train_loss = 2.903, time/batch = 0.556
9912/10715 (epoch 0), train_loss = 2.392, time/batch = 0.518
9913/10715 (epoch 0), train_loss = 3.298, time/batch = 0.540
9914/10715 (epoch 0), train_loss = 2.851, time/batch = 0.539
9915/10715 (epoch 0), train_loss = 3.023, time/batch = 0.556
9916/10715 (epoch 0), train_loss = 3.109, time/batch = 0.518
9917/10715 (epoch 0), train_loss = 3.591, time/batch = 0.536
9918/10715 (epoch 0), train_loss = 2.930, time/batch = 0.512
9919/10715 (epoch 0), train_loss = 3.359, time/batch = 0.528
9920/10715 (epoch 0), train_loss = 2.719, time/batch = 0.521
9921/10715 (epoch 0), train_loss = 2.811, time/batch = 0.560
9922/10715 (epoch 0), train_loss = 2.834, time/batch = 0.530
9923/10715 (epoch 0), train_loss = 2.525, time/batch = 0.540
9924/10715 (epoch 0), train_loss = 2.830, time/batch = 0.536
9925/10715 (epoch 0), train_loss = 2.710, time/batch = 0.545
9926/10715 (epoch 0), train_loss = 3.104, time/batch = 0.545
9927/10715 (epoch 0), train_loss = 3.219, time/batch = 0.530
9928/10715 (epoch 0), train_loss = 2.924, time/batch = 0.536
9929/10715 (epoch 0), train_loss = 3.051, time/batch = 0.534
9930/10715 (epoch 0), train_loss = 2.657, time/batch = 0.519
9931/10715 (epoch 0), train_loss = 2.549, time/batch = 0.521
9932/10715 (epoch 0), train_loss = 4.266, time/batch = 0.529
9933/10715 (epoch 0), train_loss = 3.219, time/batch = 0.555
9934/10715 (epoch 0), train_loss = 3.206, time/batch = 0.536
9935/10715 (epoch 0), train_loss = 3.188, time/batch = 0.525
9936/10715 (epoch 0), train_loss = 2.720, time/batch = 0.529
9937/10715 (epoch 0), train_loss = 3.841, time/batch = 0.525
9938/10715 (epoch 0), train_loss = 2.659, time/batch = 0.537
9939/10715 (epoch 0), train_loss = 2.624, time/batch = 0.536
9940/10715 (epoch 0), train_loss = 3.148, time/batch = 0.532
9941/10715 (epoch 0), train_loss = 2.733, time/batch = 0.528
9942/10715 (epoch 0), train_loss = 2.788, time/batch = 0.546
9943/10715 (epoch 0), train_loss = 2.984, time/batch = 0.532
9944/10715 (epoch 0), train_loss = 2.644, time/batch = 0.527
9945/10715 (epoch 0), train_loss = 2.716, time/batch = 0.543
9946/10715 (epoch 0), train_loss = 2.758, time/batch = 0.528
9947/10715 (epoch 0), train_loss = 2.604, time/batch = 0.528
9948/10715 (epoch 0), train_loss = 2.613, time/batch = 0.519
9949/10715 (epoch 0), train_loss = 3.708, time/batch = 0.533
9950/10715 (epoch 0), train_loss = 2.633, time/batch = 0.522
9951/10715 (epoch 0), train_loss = 2.973, time/batch = 0.518
9952/10715 (epoch 0), train_loss = 2.885, time/batch = 0.517
9953/10715 (epoch 0), train_loss = 3.137, time/batch = 0.527
9954/10715 (epoch 0), train_loss = 2.748, time/batch = 0.546
9955/10715 (epoch 0), train_loss = 2.420, time/batch = 0.550
9956/10715 (epoch 0), train_loss = 3.064, time/batch = 0.524
9957/10715 (epoch 0), train_loss = 2.814, time/batch = 0.531
9958/10715 (epoch 0), train_loss = 2.885, time/batch = 0.534
9959/10715 (epoch 0), train_loss = 3.024, time/batch = 0.534
9960/10715 (epoch 0), train_loss = 3.336, time/batch = 0.534
9961/10715 (epoch 0), train_loss = 2.812, time/batch = 0.534
9962/10715 (epoch 0), train_loss = 3.032, time/batch = 0.523
9963/10715 (epoch 0), train_loss = 2.670, time/batch = 0.539
9964/10715 (epoch 0), train_loss = 2.638, time/batch = 0.525
9965/10715 (epoch 0), train_loss = 2.883, time/batch = 0.540
9966/10715 (epoch 0), train_loss = 2.468, time/batch = 0.540
9967/10715 (epoch 0), train_loss = 2.243, time/batch = 0.532
9968/10715 (epoch 0), train_loss = 2.654, time/batch = 0.542
9969/10715 (epoch 0), train_loss = 2.957, time/batch = 0.528
9970/10715 (epoch 0), train_loss = 2.526, time/batch = 0.535
9971/10715 (epoch 0), train_loss = 2.805, time/batch = 0.515
9972/10715 (epoch 0), train_loss = 2.624, time/batch = 0.536
9973/10715 (epoch 0), train_loss = 2.785, time/batch = 0.511
9974/10715 (epoch 0), train_loss = 2.266, time/batch = 0.526
9975/10715 (epoch 0), train_loss = 2.107, time/batch = 0.532
9976/10715 (epoch 0), train_loss = 2.779, time/batch = 0.559
9977/10715 (epoch 0), train_loss = 2.530, time/batch = 0.529
9978/10715 (epoch 0), train_loss = 2.287, time/batch = 0.527
9979/10715 (epoch 0), train_loss = 2.719, time/batch = 0.548
9980/10715 (epoch 0), train_loss = 3.130, time/batch = 0.534
9981/10715 (epoch 0), train_loss = 2.677, time/batch = 0.541
9982/10715 (epoch 0), train_loss = 3.366, time/batch = 0.519
9983/10715 (epoch 0), train_loss = 2.689, time/batch = 0.523
9984/10715 (epoch 0), train_loss = 2.911, time/batch = 0.530
9985/10715 (epoch 0), train_loss = 2.710, time/batch = 0.534
9986/10715 (epoch 0), train_loss = 2.311, time/batch = 0.552
9987/10715 (epoch 0), train_loss = 2.616, time/batch = 0.537
9988/10715 (epoch 0), train_loss = 3.061, time/batch = 0.500
9989/10715 (epoch 0), train_loss = 2.977, time/batch = 0.545
9990/10715 (epoch 0), train_loss = 3.001, time/batch = 0.540
9991/10715 (epoch 0), train_loss = 3.048, time/batch = 0.528
9992/10715 (epoch 0), train_loss = 1.697, time/batch = 0.526
9993/10715 (epoch 0), train_loss = 2.834, time/batch = 0.515
9994/10715 (epoch 0), train_loss = 3.337, time/batch = 0.517
9995/10715 (epoch 0), train_loss = 3.124, time/batch = 0.531
9996/10715 (epoch 0), train_loss = 3.076, time/batch = 0.541
9997/10715 (epoch 0), train_loss = 2.138, time/batch = 0.538
9998/10715 (epoch 0), train_loss = 2.031, time/batch = 0.545
9999/10715 (epoch 0), train_loss = 3.154, time/batch = 0.521
10000/10715 (epoch 0), train_loss = 2.574, time/batch = 0.543
10001/10715 (epoch 0), train_loss = 2.550, time/batch = 0.530
10002/10715 (epoch 0), train_loss = 3.051, time/batch = 0.530
10003/10715 (epoch 0), train_loss = 2.776, time/batch = 0.544
10004/10715 (epoch 0), train_loss = 2.349, time/batch = 0.517
10005/10715 (epoch 0), train_loss = 2.719, time/batch = 0.525
10006/10715 (epoch 0), train_loss = 3.411, time/batch = 0.538
10007/10715 (epoch 0), train_loss = 3.046, time/batch = 0.520
10008/10715 (epoch 0), train_loss = 2.938, time/batch = 0.538
10009/10715 (epoch 0), train_loss = 2.472, time/batch = 0.622
10010/10715 (epoch 0), train_loss = 2.549, time/batch = 0.611
10011/10715 (epoch 0), train_loss = 1.888, time/batch = 0.636
10012/10715 (epoch 0), train_loss = 2.405, time/batch = 0.623
